login,user_url,html_url,repos_url,followers,total_stars,total_forks,total_watchers,languages
Bastes,https://api.github.com/users/Bastes,https://github.com/Bastes,https://api.github.com/users/Bastes/repos,28,6,1,6,"{'Ruby', 'Vim script', 'TypeScript', 'JavaScript', 'Shell', 'Elm', 'Elixir'}"
herrkris,https://api.github.com/users/herrkris,https://github.com/herrkris,https://api.github.com/users/herrkris/repos,42,161,37,161,"{'PHP', 'JavaScript', 'Shell', 'HTML'}"
xupisco,https://api.github.com/users/xupisco,https://github.com/xupisco,https://api.github.com/users/xupisco/repos,32,88,30,88,"{'C++', 'GDScript', 'TypeScript', 'JavaScript', 'Shell', 'HTML', 'Python', 'Vim Script', 'Haxe', 'Lua', 'CSS'}"
NoamB,https://api.github.com/users/NoamB,https://github.com/NoamB,https://api.github.com/users/NoamB/repos,61,2427,411,2427,"{'Ruby', 'C++', 'PHP', 'Clojure', 'JavaScript', 'Shell', 'CoffeeScript', 'ActionScript', 'Java'}"
x-cubed,https://api.github.com/users/x-cubed,https://github.com/x-cubed,https://api.github.com/users/x-cubed/repos,15,82,30,82,"{'TypeScript', 'Batchfile', 'JavaScript', 'C#', 'HTML', 'Shell', 'Lua', 'Java'}"
suntsh,https://api.github.com/users/suntsh,https://github.com/suntsh,https://api.github.com/users/suntsh/repos,4,0,0,0,"{'C++', 'Go'}"
kelan,https://api.github.com/users/kelan,https://github.com/kelan,https://api.github.com/users/kelan/repos,44,171,45,171,"{'Ruby', 'Objective-C', 'VimL', 'Shell', 'Swift'}"
tflynn,https://api.github.com/users/tflynn,https://github.com/tflynn,https://api.github.com/users/tflynn/repos,3,27,6,27,"{'Ruby', 'JavaScript', 'Shell', 'Go', 'HTML', 'Python', 'HCL', 'Java'}"
benjaminbooth,https://api.github.com/users/benjaminbooth,https://github.com/benjaminbooth,https://api.github.com/users/benjaminbooth/repos,6,0,0,0,{'PHP'}
sandra-xx,https://api.github.com/users/sandra-xx,https://github.com/sandra-xx,https://api.github.com/users/sandra-xx/repos,4,0,0,0,set()
pgm,https://api.github.com/users/pgm,https://github.com/pgm,https://api.github.com/users/pgm/repos,14,30,12,30,"{'Ruby', 'Lua', 'C', 'TypeScript', 'JavaScript', 'Go', 'Shell', 'Python', 'R', 'Java'}"
sebastiancadena,https://api.github.com/users/sebastiancadena,https://github.com/sebastiancadena,https://api.github.com/users/sebastiancadena/repos,7,0,0,0,"{'Ruby', 'C++', 'Jupyter Notebook', 'HTML', 'Python', 'Scala', 'Makefile', 'Java'}"
pop3623,https://api.github.com/users/pop3623,https://github.com/pop3623,https://api.github.com/users/pop3623/repos,4,0,0,0,set()
bwang,https://api.github.com/users/bwang,https://github.com/bwang,https://api.github.com/users/bwang/repos,4,0,0,0,set()
bts7r,https://api.github.com/users/bts7r,https://github.com/bts7r,https://api.github.com/users/bts7r/repos,4,4,0,4,set()
dastchnology,https://api.github.com/users/dastchnology,https://github.com/dastchnology,https://api.github.com/users/dastchnology/repos,4,0,0,0,set()
soyapi,https://api.github.com/users/soyapi,https://github.com/soyapi,https://api.github.com/users/soyapi/repos,38,10,11,10,"{'Ruby', 'JavaScript'}"
HatemMahmoud,https://api.github.com/users/HatemMahmoud,https://github.com/HatemMahmoud,https://api.github.com/users/HatemMahmoud/repos,19,19,1,19,"{'Ruby', 'JavaScript', 'CSS'}"
danmaispace,https://api.github.com/users/danmaispace,https://github.com/danmaispace,https://api.github.com/users/danmaispace/repos,73,7,2,7,"{'Ruby', 'PHP', 'Objective-C', 'JavaScript', 'VimL', 'Groovy', 'Java'}"
fr-zz,https://api.github.com/users/fr-zz,https://github.com/fr-zz,https://api.github.com/users/fr-zz/repos,8,0,0,0,set()
aureliendrouet,https://api.github.com/users/aureliendrouet,https://github.com/aureliendrouet,https://api.github.com/users/aureliendrouet/repos,11,27,29,27,"{'C', 'JavaScript', 'C#', 'Python', 'CoffeeScript', 'ActionScript', 'GLSL'}"
comspy,https://api.github.com/users/comspy,https://github.com/comspy,https://api.github.com/users/comspy/repos,4,0,0,0,set()
nimamdb,https://api.github.com/users/nimamdb,https://github.com/nimamdb,https://api.github.com/users/nimamdb/repos,7,0,0,0,{'JavaScript'}
ckozus,https://api.github.com/users/ckozus,https://github.com/ckozus,https://api.github.com/users/ckozus/repos,21,23,3,23,"{'Ruby', 'OpenSCAD', 'JavaScript', 'HTML', 'Mirah'}"
mia2mi,https://api.github.com/users/mia2mi,https://github.com/mia2mi,https://api.github.com/users/mia2mi/repos,4,1,0,1,set()
kindohm,https://api.github.com/users/kindohm,https://github.com/kindohm,https://api.github.com/users/kindohm/repos,320,113,13,113,"{'C++', 'TypeScript', 'JavaScript', 'VimL', 'HTML', 'Shell', 'CoffeeScript', 'CSS', 'Haskell'}"
jeppster,https://api.github.com/users/jeppster,https://github.com/jeppster,https://api.github.com/users/jeppster/repos,8,11,3,11,"{'C++', 'C#'}"
larimer,https://api.github.com/users/larimer,https://github.com/larimer,https://api.github.com/users/larimer/repos,6,0,1,0,"{'Ruby', 'JavaScript'}"
adamlofts,https://api.github.com/users/adamlofts,https://github.com/adamlofts,https://api.github.com/users/adamlofts/repos,28,193,65,193,"{'C++', 'Dart', 'JavaScript', 'HTML', 'Python', 'Erlang', 'CSS', 'Java'}"
laszpio,https://api.github.com/users/laszpio,https://github.com/laszpio,https://api.github.com/users/laszpio/repos,13,5,0,5,"{'Ruby', 'CSS', 'JavaScript', 'Shell', 'Elixir', 'Java'}"
raymondlee,https://api.github.com/users/raymondlee,https://github.com/raymondlee,https://api.github.com/users/raymondlee/repos,7,0,0,0,{'Java'}
bo198214,https://api.github.com/users/bo198214,https://github.com/bo198214,https://api.github.com/users/bo198214/repos,4,13,0,13,"{'PostScript', 'C#', 'Shell', 'Python', 'TeX', 'Arduino', 'Roff', 'Java'}"
mmascarenhas,https://api.github.com/users/mmascarenhas,https://github.com/mmascarenhas,https://api.github.com/users/mmascarenhas/repos,3,0,0,0,set()
pclowser,https://api.github.com/users/pclowser,https://github.com/pclowser,https://api.github.com/users/pclowser/repos,5,0,0,0,set()
lezardbreton,https://api.github.com/users/lezardbreton,https://github.com/lezardbreton,https://api.github.com/users/lezardbreton/repos,4,0,0,0,{'Ruby'}
akda5id,https://api.github.com/users/akda5id,https://github.com/akda5id,https://api.github.com/users/akda5id/repos,7,19,2,19,"{'Ruby', 'JavaScript', 'Shell', 'Python', 'Swift'}"
abachman,https://api.github.com/users/abachman,https://github.com/abachman,https://api.github.com/users/abachman/repos,153,22,1,22,"{'Ruby', 'C++', 'C', 'TypeScript', 'JavaScript', 'HTML', 'Go', 'Shell', 'Python', 'Java'}"
JamesPrudente,https://api.github.com/users/JamesPrudente,https://github.com/JamesPrudente,https://api.github.com/users/JamesPrudente/repos,7,10,5,10,"{'Ruby', 'JavaScript', 'Go', 'Java', 'Swift'}"
jonastryggvi,https://api.github.com/users/jonastryggvi,https://github.com/jonastryggvi,https://api.github.com/users/jonastryggvi/repos,19,13,3,13,"{'Ruby', 'JavaScript', 'VimL', 'Shell', 'Python', 'CSS'}"
dmt,https://api.github.com/users/dmt,https://github.com/dmt,https://api.github.com/users/dmt/repos,22,9,2,9,"{'CSS', 'Clojure', 'JavaScript', 'Go', 'Python', 'Elixir', 'Java'}"
spariev,https://api.github.com/users/spariev,https://github.com/spariev,https://api.github.com/users/spariev/repos,0,67,13,67,"{'Ruby', 'C++', 'PHP', 'PLpgSQL', 'Perl', 'Clojure', 'JavaScript', 'Shell', 'CSS', 'Java'}"
christian-kidzui,https://api.github.com/users/christian-kidzui,https://github.com/christian-kidzui,https://api.github.com/users/christian-kidzui/repos,4,0,0,0,set()
rjeffries,https://api.github.com/users/rjeffries,https://github.com/rjeffries,https://api.github.com/users/rjeffries/repos,10,2,0,2,set()
justine,https://api.github.com/users/justine,https://github.com/justine,https://api.github.com/users/justine/repos,18,3,0,3,"{'PHP', 'Ruby'}"
MetroWind,https://api.github.com/users/MetroWind,https://github.com/MetroWind,https://api.github.com/users/MetroWind/repos,78,211,28,211,"{'C++', 'Objective-C', 'JavaScript', 'Shell', 'Emacs Lisp', 'HTML', 'Python', 'CSS', 'Rust', 'Swift'}"
blundellc,https://api.github.com/users/blundellc,https://github.com/blundellc,https://api.github.com/users/blundellc/repos,17,9,2,9,"{'Python', 'R', 'C', 'HTML'}"
dmco,https://api.github.com/users/dmco,https://github.com/dmco,https://api.github.com/users/dmco/repos,4,0,0,0,set()
realityforge,https://api.github.com/users/realityforge,https://github.com/realityforge,https://api.github.com/users/realityforge/repos,127,22,22,22,"{'Ruby', 'C++', 'Java', 'Shell'}"
IUnknown,https://api.github.com/users/IUnknown,https://github.com/IUnknown,https://api.github.com/users/IUnknown/repos,4,0,0,0,set()
russellkt,https://api.github.com/users/russellkt,https://github.com/russellkt,https://api.github.com/users/russellkt/repos,9,28,3,28,"{'Ruby', 'C++', 'JavaScript'}"
nkchenz,https://api.github.com/users/nkchenz,https://github.com/nkchenz,https://api.github.com/users/nkchenz/repos,66,24,6,24,"{'Python', 'C'}"
mtmcfarl,https://api.github.com/users/mtmcfarl,https://github.com/mtmcfarl,https://api.github.com/users/mtmcfarl/repos,17,13,4,13,"{'Ruby', 'PHP', 'Objective-C', 'JavaScript', 'Go'}"
zrjack,https://api.github.com/users/zrjack,https://github.com/zrjack,https://api.github.com/users/zrjack/repos,3,0,0,0,set()
l1and2,https://api.github.com/users/l1and2,https://github.com/l1and2,https://api.github.com/users/l1and2/repos,4,0,0,0,set()
hilli,https://api.github.com/users/hilli,https://github.com/hilli,https://api.github.com/users/hilli/repos,183,12,4,12,"{'Ruby', 'C', 'Dockerfile', 'Go', 'Shell', 'Python', 'CoffeeScript'}"
rott,https://api.github.com/users/rott,https://github.com/rott,https://api.github.com/users/rott/repos,4,0,0,0,set()
christiankn,https://api.github.com/users/christiankn,https://github.com/christiankn,https://api.github.com/users/christiankn/repos,15,0,0,0,set()
BitDotByte,https://api.github.com/users/BitDotByte,https://github.com/BitDotByte,https://api.github.com/users/BitDotByte/repos,4,0,0,0,{'C++'}
xumo,https://api.github.com/users/xumo,https://github.com/xumo,https://api.github.com/users/xumo/repos,23,9,8,9,"{'PHP', 'C++', 'C', 'TypeScript', 'JavaScript', 'Kotlin', 'CMake'}"
kenbarroll,https://api.github.com/users/kenbarroll,https://github.com/kenbarroll,https://api.github.com/users/kenbarroll/repos,4,0,0,0,set()
jeevika,https://api.github.com/users/jeevika,https://github.com/jeevika,https://api.github.com/users/jeevika/repos,4,0,0,0,set()
lightningdb,https://api.github.com/users/lightningdb,https://github.com/lightningdb,https://api.github.com/users/lightningdb/repos,25,56,14,56,"{'Ruby', 'JavaScript', 'VimL', 'Shell', 'Python', 'Puppet', 'Java'}"
ewildgoose,https://api.github.com/users/ewildgoose,https://github.com/ewildgoose,https://api.github.com/users/ewildgoose/repos,15,131,105,131,"{'Ruby', 'Component Pascal', 'C', 'Perl', 'JavaScript', 'Go', 'Shell', 'Elixir'}"
kifujin,https://api.github.com/users/kifujin,https://github.com/kifujin,https://api.github.com/users/kifujin/repos,5,0,0,0,set()
ianthomas,https://api.github.com/users/ianthomas,https://github.com/ianthomas,https://api.github.com/users/ianthomas/repos,4,0,0,0,"{'Jupyter Notebook', 'PLpgSQL', 'JavaScript', 'Shell', 'Python'}"
esdegan,https://api.github.com/users/esdegan,https://github.com/esdegan,https://api.github.com/users/esdegan/repos,4,0,0,0,set()
akr4,https://api.github.com/users/akr4,https://github.com/akr4,https://api.github.com/users/akr4/repos,48,31,10,31,"{'Ruby', 'Vim script', 'TypeScript', 'Dockerfile', 'Objective-C', 'JavaScript', 'HTML', 'Shell', 'Kotlin', 'Java', 'Scala', 'Rust'}"
selva,https://api.github.com/users/selva,https://github.com/selva,https://api.github.com/users/selva/repos,4,0,0,0,{'Python'}
shorepound,https://api.github.com/users/shorepound,https://github.com/shorepound,https://api.github.com/users/shorepound/repos,6,1,0,1,"{'JavaScript', 'Python', 'C#', 'HTML'}"
folknology,https://api.github.com/users/folknology,https://github.com/folknology,https://api.github.com/users/folknology/repos,44,94,34,94,"{'C++', 'C', 'Verilog', 'XC', 'JavaScript', 'HTML', 'SCSS', 'Python', 'IDL', 'Assembly', 'Rust'}"
iainzor,https://api.github.com/users/iainzor,https://github.com/iainzor,https://api.github.com/users/iainzor/repos,5,8,1,8,"{'PHP', 'TypeScript', 'JavaScript', 'HTML', 'Solidity'}"
ngocdaothanh,https://api.github.com/users/ngocdaothanh,https://github.com/ngocdaothanh,https://api.github.com/users/ngocdaothanh/repos,303,122,36,122,"{'Ruby', 'C++', 'C', 'TypeScript', 'Scala', 'Dart', 'JavaScript', 'CoffeeScript', 'Erlang', 'Java'}"
rhawkins,https://api.github.com/users/rhawkins,https://github.com/rhawkins,https://api.github.com/users/rhawkins/repos,8,0,0,0,{'HTML'}
jjm,https://api.github.com/users/jjm,https://github.com/jjm,https://api.github.com/users/jjm/repos,18,0,0,0,"{'Ruby', 'CoffeeScript', 'Go'}"
vkizhuk-xx,https://api.github.com/users/vkizhuk-xx,https://github.com/vkizhuk-xx,https://api.github.com/users/vkizhuk-xx/repos,4,0,0,0,set()
cccarey,https://api.github.com/users/cccarey,https://github.com/cccarey,https://api.github.com/users/cccarey/repos,10,16,3,16,"{'PHP', 'JavaScript', 'C#', 'HTML', 'Shell', 'Python'}"
jarijokinen,https://api.github.com/users/jarijokinen,https://github.com/jarijokinen,https://api.github.com/users/jarijokinen/repos,16,9,5,9,"{'Ruby', 'PHP', 'C', 'TypeScript', 'JavaScript', 'Shell', 'HCL', 'Puppet', 'Assembly', 'CSS', 'SCSS', 'Swift'}"
EugeneZ,https://api.github.com/users/EugeneZ,https://github.com/EugeneZ,https://api.github.com/users/EugeneZ/repos,9,2,1,2,"{'OCaml', 'TypeScript', 'JavaScript', 'C#', 'HTML', 'CSS'}"
ryanmcilmoyl,https://api.github.com/users/ryanmcilmoyl,https://github.com/ryanmcilmoyl,https://api.github.com/users/ryanmcilmoyl/repos,12,25,4,25,"{'Ruby', 'JavaScript', 'ColdFusion', 'Go'}"
alexandru,https://api.github.com/users/alexandru,https://github.com/alexandru,https://api.github.com/users/alexandru/repos,802,193,72,193,"{'C++', 'JavaScript', 'HTML', 'Shell', 'Emacs Lisp', 'Python', 'Haskell', 'Makefile', 'Java', 'Scala', 'Rust'}"
osahyoun,https://api.github.com/users/osahyoun,https://github.com/osahyoun,https://api.github.com/users/osahyoun/repos,45,82,40,82,"{'Ruby', 'TypeScript', 'VimL', 'JavaScript', 'HTML', 'CoffeeScript', 'CSS'}"
ropiat,https://api.github.com/users/ropiat,https://github.com/ropiat,https://api.github.com/users/ropiat/repos,5,0,0,0,set()
thijsc,https://api.github.com/users/thijsc,https://github.com/thijsc,https://api.github.com/users/thijsc/repos,69,26,3,26,"{'Ruby', 'C', 'JavaScript', 'Java', 'Rust'}"
vio,https://api.github.com/users/vio,https://github.com/vio,https://api.github.com/users/vio/repos,62,35,1,35,"{'Ruby', 'PHP', 'TypeScript', 'JavaScript', 'HTML', 'CSS'}"
thomasconstant,https://api.github.com/users/thomasconstant,https://github.com/thomasconstant,https://api.github.com/users/thomasconstant/repos,3,0,0,0,set()
ahabman,https://api.github.com/users/ahabman,https://github.com/ahabman,https://api.github.com/users/ahabman/repos,8,9,0,9,"{'Ruby', 'PHP', 'Dockerfile', 'JavaScript', 'VimL', 'HTML', 'Go'}"
jeshuaborges,https://api.github.com/users/jeshuaborges,https://github.com/jeshuaborges,https://api.github.com/users/jeshuaborges/repos,40,14,4,14,"{'Ruby', 'PHP', 'JavaScript', 'HTML', 'Go', 'CoffeeScript'}"
wadewest,https://api.github.com/users/wadewest,https://github.com/wadewest,https://api.github.com/users/wadewest/repos,4,8,1,8,"{'Ruby', 'C', 'TypeScript', 'C#', 'Shell'}"
christopher,https://api.github.com/users/christopher,https://github.com/christopher,https://api.github.com/users/christopher/repos,10,0,0,0,set()
amwaterston-zz,https://api.github.com/users/amwaterston-zz,https://github.com/amwaterston-zz,https://api.github.com/users/amwaterston-zz/repos,4,7,2,7,"{'ActionScript', 'Python', 'Ruby', 'Objective-C'}"
roundabout,https://api.github.com/users/roundabout,https://github.com/roundabout,https://api.github.com/users/roundabout/repos,4,0,0,0,set()
davidvoit,https://api.github.com/users/davidvoit,https://github.com/davidvoit,https://api.github.com/users/davidvoit/repos,8,3,0,3,"{'Python', 'C', 'Java', 'Rust'}"
giggi,https://api.github.com/users/giggi,https://github.com/giggi,https://api.github.com/users/giggi/repos,4,5,0,5,"{'C', 'Scheme'}"
davebryson,https://api.github.com/users/davebryson,https://github.com/davebryson,https://api.github.com/users/davebryson/repos,82,272,51,272,"{'JavaScript', 'Go', 'Shell', 'Python', 'Erlang', 'Elixir', 'Haskell', 'Java', 'Rust'}"
chrisjones-brack3t,https://api.github.com/users/chrisjones-brack3t,https://github.com/chrisjones-brack3t,https://api.github.com/users/chrisjones-brack3t/repos,114,15,3,15,"{'PHP', 'Ruby', 'JavaScript', 'VimL', 'Shell', 'Go', 'Python', 'Scheme'}"
dhunter,https://api.github.com/users/dhunter,https://github.com/dhunter,https://api.github.com/users/dhunter/repos,4,0,7,0,"{'Jupyter Notebook', 'JavaScript', 'HTML', 'Python', 'CSS'}"
to,https://api.github.com/users/to,https://github.com/to,https://api.github.com/users/to/repos,88,265,55,265,{'JavaScript'}
drunaar,https://api.github.com/users/drunaar,https://github.com/drunaar,https://api.github.com/users/drunaar/repos,47,0,0,0,"{'C#', 'PowerShell'}"
oli,https://api.github.com/users/oli,https://github.com/oli,https://api.github.com/users/oli/repos,43,22,8,22,"{'Ruby', 'Python', 'Racket', 'JavaScript'}"
hanneswu,https://api.github.com/users/hanneswu,https://github.com/hanneswu,https://api.github.com/users/hanneswu/repos,4,4,0,4,"{'Ruby', 'JavaScript'}"
mutru,https://api.github.com/users/mutru,https://github.com/mutru,https://api.github.com/users/mutru/repos,36,31,10,31,"{'Ruby', 'C', 'Objective-C', 'JavaScript', 'Scala'}"
donsheehy,https://api.github.com/users/donsheehy,https://github.com/donsheehy,https://api.github.com/users/donsheehy/repos,96,276,95,276,"{'Ruby', 'Matlab', 'HTML', 'Python', 'TeX', 'CoffeeScript', 'Prolog', 'Java', 'SCSS'}"
derkbell,https://api.github.com/users/derkbell,https://github.com/derkbell,https://api.github.com/users/derkbell/repos,4,0,0,0,"{'TypeScript', 'Rust'}"
dronco,https://api.github.com/users/dronco,https://github.com/dronco,https://api.github.com/users/dronco/repos,4,0,0,0,set()
